数据组,实验序号,配置ID,精度模式,Batch,算子实现,图优化策略,通过准入且指标完整,未评分原因,可行配置数,评分排名,TOPSIS得分,与本组最高分差值,最小余弦,余弦阈值,权重样本Exp,有效初始L9数量,权重来源,评分范围,用途,原始数据来源,来源CSV_SHA256,数据一致性提示,FPS,FPS_CRITIC权重,FPS_权重样本最小值,FPS_权重样本最大值,FPS_评分最小值,FPS_评分最大值,FPS_同向归一化,平均批延迟_ms,平均批延迟_ms_CRITIC权重,平均批延迟_ms_权重样本最小值,平均批延迟_ms_权重样本最大值,平均批延迟_ms_评分最小值,平均批延迟_ms_评分最大值,平均批延迟_ms_同向归一化,P95批延迟_ms,P95批延迟_ms_CRITIC权重,P95批延迟_ms_权重样本最小值,P95批延迟_ms_权重样本最大值,P95批延迟_ms_评分最小值,P95批延迟_ms_评分最大值,P95批延迟_ms_同向归一化,P99批延迟_ms,P99批延迟_ms_CRITIC权重,P99批延迟_ms_权重样本最小值,P99批延迟_ms_权重样本最大值,P99批延迟_ms_评分最小值,P99批延迟_ms_评分最大值,P99批延迟_ms_同向归一化
81组实验数据2,59,A3-B1-C2-D2,force_fp16,1,high_performance,l2_with_tiling,是,,81,27,0.6081538453185484,0.29564005385642345,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,643.4368595,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.5010305797349656,1.554154048,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9963019789297142,1.573856932,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9960100788181524,4.16043654,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.932309995711544
81组实验数据2,43,A2-B2-C3-D1,allow_fp32_to_fp16,4,high_performance_for_all,standard_l2,是,,81,28,0.5419250297451557,0.3618688694298162,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,610.9099505,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.4318737943915782,6.547609835,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8642773247686254,6.581103183,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8645646989936696,6.81595835,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.8647740770627402
81组实验数据2,42,A2-B2-C2-D3,allow_fp32_to_fp16,4,high_performance,l2_single_stream,是,,81,29,0.5416816373763744,0.36211226179859746,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,610.6892377,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.43140452792263284,6.549976245,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8642147579861845,6.610406558,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8637954551690334,6.743191902,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.8666246922201772
81组实验数据2,38,A2-B2-C1-D2,allow_fp32_to_fp16,4,high_precision,l2_with_tiling,是,,81,30,0.5355394953993803,0.3682544037755916,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,608.6429869,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.42705391079715255,6.571997191,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8636325343911506,6.754143907,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8600222014708564,8.433868074,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.8236269778034905
81组实验数据2,44,A2-B2-C3-D2,allow_fp32_to_fp16,4,high_performance_for_all,l2_with_tiling,是,,81,31,0.5299424350003035,0.3738514641746684,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,602.6086803,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.4142241258879136,6.637806807,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8618925586782398,6.663804112,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8623937142888388,6.875579631,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.8632577731980194
81组实验数据2,29,A2-B1-C1-D2,allow_fp32_to_fp16,1,high_precision,l2_with_tiling,是,,81,32,0.5243978686496367,0.3793960305253352,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,578.5970963,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.36317211967229945,1.728318387,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9916971546147514,1.766397787,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9909556827392395,1.834625663,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9914606204927335
81组实验数据2,45,A2-B2-C3-D3,allow_fp32_to_fp16,4,high_performance_for_all,l2_single_stream,是,,81,33,0.5240307676440119,0.37976313153096,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,600.1569167,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.4090113314905755,6.664923604,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.861175603147122,6.702979141,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8613653293625908,8.224553427,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.8289503221339952
81组实验数据2,30,A2-B1-C1-D3,allow_fp32_to_fp16,1,high_precision,l2_single_stream,是,,81,34,0.5237558646953201,0.3800380344796518,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,578.0562712,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.36202224941106387,1.729935388,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9916544018585621,1.743115327,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9915668713336365,1.845542099,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9911829908642158
81组实验数据2,31,A2-B1-C2-D1,allow_fp32_to_fp16,1,high_performance,standard_l2,是,,81,35,0.5229003038389699,0.380893595336002,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,577.3364754,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.36049186225894725,1.73209219,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9915973770143881,1.742640588,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9915793337221519,1.829088934,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9916014320190845
81组实验数据2,33,A2-B1-C2-D3,allow_fp32_to_fp16,1,high_performance,l2_single_stream,是,,81,36,0.5227938641149577,0.38100003506001423,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,577.2697346,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.36034996192715585,1.732292445,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9915920823651017,1.759776757,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9911294916073384,1.826744294,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.991661061511
81组实验数据2,36,A2-B1-C3-D3,allow_fp32_to_fp16,1,high_performance_for_all,l2_single_stream,是,,81,37,0.5224457814120785,0.38134811776289335,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,576.9646445,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3597012974458153,1.733208455,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.991567863485709,1.743922724,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9915456763294337,1.827580047,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.991639806424182
81组实验数据2,32,A2-B1-C2-D2,allow_fp32_to_fp16,1,high_performance,l2_with_tiling,是,,81,38,0.5207540057393553,0.3830398934356166,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,575.5989086,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3567975507518993,1.737320876,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9914591329825366,1.741220658,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9916166083495256,1.847103917,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9911432703042132
81组实验数据2,34,A2-B1-C3-D1,allow_fp32_to_fp16,1,high_performance_for_all,standard_l2,是,,81,39,0.520125860200303,0.38366803897466883,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,575.0870413,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.35570924884806954,1.738867212,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9914182485761605,1.758935375,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9911515787528519,1.831529885,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9915393531208654
81组实验数据2,40,A2-B2-C2-D1,allow_fp32_to_fp16,4,high_performance,standard_l2,是,,81,40,0.5175220019419668,0.38627189723300503,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,598.1120338,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.40466362271297024,6.687710285,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8605731338739714,6.851427857,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8574683974201724,10.0549449,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7823993319856626
81组实验数据2,37,A2-B2-C1-D1,allow_fp32_to_fp16,4,high_precision,standard_l2,是,,81,41,0.5112029740309381,0.3925909251440338,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,593.6810281,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.39524268111503913,6.737624769,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8592534180761695,6.724180189,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8608087799804867,10.26904407,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7769543064266761
81组实验数据2,41,A2-B2-C2-D2,allow_fp32_to_fp16,4,high_performance,l2_with_tiling,是,,81,42,0.5032022786210522,0.4005916205539197,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,589.8631232,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.38712527808634156,6.781234227,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8581004042404223,6.73339957,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8605667617180437,11.69611703,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7406606171903343
81组实验数据2,39,A2-B2-C1-D3,allow_fp32_to_fp16,4,high_precision,l2_single_stream,是,,81,43,0.4981568176157194,0.4056370815592525,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,584.4065131,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.37552375722285397,6.844550686,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.8564263464418247,6.857668149,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.8573045833173625,10.29705731,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.7762418664494916
81组实验数据2,28,A2-B1-C1-D1,allow_fp32_to_fp16,1,high_precision,standard_l2,是,,81,44,0.49400291314643474,0.40979098602853714,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,555.2693318,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3135740099328345,1.800927843,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9897773942872079,1.833218864,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9892015605318901,3.397770711,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.951706310661624
81组实验数据2,35,A2-B1-C3-D2,allow_fp32_to_fp16,1,high_performance_for_all,l2_with_tiling,是,,81,45,0.4928411916957168,0.4109527074792551,0.999999,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,553.5337263,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.3098838684255581,1.806574654,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9896280952243567,1.804403787,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9899579860302726,2.936331636,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9634417487639303
81组实验数据2,3,A1-B1-C1-D3,force_fp32,1,high_precision,l2_single_stream,是,,81,46,0.41873440453582783,0.48505949463914405,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,477.6309263,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.14850383546386256,2.093666773,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9820375128020538,2.122450235,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9816089386570106,2.209916592,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9819161243582514
81组实验数据2,1,A1-B1-C1-D1,force_fp32,1,high_precision,standard_l2,是,,81,47,0.41857839786520806,0.4852155013097638,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,477.4881492,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.148200271259325,2.094292815,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9820209605420427,2.147913992,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9809404887660241,2.202529904,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9821039845211668
81组实验数据2,4,A1-B1-C2-D1,force_fp32,1,high_performance,standard_l2,是,,81,48,0.4183275574600123,0.48546634171495956,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,477.1480312,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.14747713253386469,2.095785657,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9819814904922066,2.129250642,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.981430420957607,2.20819902,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9819598060943338
81组实验数据2,5,A1-B1-C2-D2,force_fp32,1,high_performance,l2_with_tiling,是,,81,49,0.41810111206986317,0.4856927871051087,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,476.8243145,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.14678886528000518,2.097208489,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9819438714742875,2.119722859,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9816805350907136,2.198674105,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9822020462002724
81组实验数据2,2,A1-B1-C1-D2,force_fp32,1,high_precision,l2_with_tiling,是,,81,50,0.4178919121651586,0.4859019870098133,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,476.5992154,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.14631027292007048,2.098199006,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9819176826643843,2.142050859,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9810944020559872,2.187693484,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9824813081983388
81组实验数据2,8,A1-B1-C3-D2,force_fp32,1,high_performance_for_all,l2_with_tiling,是,,81,51,0.4177814023822284,0.4860124967927435,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,476.4638666,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.14602250232655717,2.09879504,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9819019238019702,2.12847964,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9814506605555128,2.202299007,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9821098567534903
81组实验数据2,6,A1-B1-C2-D3,force_fp32,1,high_performance,l2_single_stream,是,,81,52,0.417292733250293,0.4865011659246789,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,475.9229724,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.1448724851489986,2.101180355,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9818388571801008,2.147840357,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9809424217607399,2.206169892,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9820114114033243
81组实验数据2,9,A1-B1-C3-D3,force_fp32,1,high_performance_for_all,l2_single_stream,是,,81,53,0.41722649184724714,0.48656740732772474,1,0.999,"1,14,27,33,43,47,62,66,76",9,本CSV可行初始L9；极差归一化、样本标准差、Pearson相关,本CSV全部可行配置；FPS越高越好，延迟越低越好,按当前CSV汇总值回溯评分；未计算搜索预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据2_实验数据.csv,f8bd4d2c19b7bd27501066ec8508e7677fc706f890baaba3589050ff70de19be,FPS与平均批延迟符合公式；新1000次逐次记录待补，旧序列未用于评分,475.7644358,0.4878201661869865,415.6881989,868.1747815,407.7842624,878.1200196,0.14453541402996697,2.101880521,0.17199566398269484,1.416600665,38.49038785,1.414286954,39.23643327,0.9818203451159215,2.13153456,0.17182469694486022,1.436255545,39.03986387,1.421865908,39.51560688,0.9813704657538983,2.191499445,0.16835947288545858,1.498856061,39.23941178,1.498856061,40.81899656,0.9823845140121609
