数据组,实验序号,配置ID,精度模式,Batch,算子实现,图优化策略,通过准入且指标完整,未评分原因,可行配置数,评分排名,TOPSIS得分,与本组最高分差值,最小余弦,余弦阈值,权重样本Exp,有效初始L9数量,权重来源,评分范围,用途,原始数据来源,FPS,FPS_CRITIC权重,FPS_权重样本最小值,FPS_权重样本最大值,FPS_评分最小值,FPS_评分最大值,FPS_同向归一化,平均批延迟_ms,平均批延迟_ms_CRITIC权重,平均批延迟_ms_权重样本最小值,平均批延迟_ms_权重样本最大值,平均批延迟_ms_评分最小值,平均批延迟_ms_评分最大值,平均批延迟_ms_同向归一化,P95批延迟_ms,P95批延迟_ms_CRITIC权重,P95批延迟_ms_权重样本最小值,P95批延迟_ms_权重样本最大值,P95批延迟_ms_评分最小值,P95批延迟_ms_评分最大值,P95批延迟_ms_同向归一化,P99批延迟_ms,P99批延迟_ms_CRITIC权重,P99批延迟_ms_权重样本最小值,P99批延迟_ms_权重样本最大值,P99批延迟_ms_评分最小值,P99批延迟_ms_评分最大值,P99批延迟_ms_同向归一化
caffe,8,A1-B1-C3-D2,force_fp32,1,high_performance_for_all,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,875.07821,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.142755,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.1885,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.24135,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,9,A1-B1-C3-D3,force_fp32,1,high_performance_for_all,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,856.793041,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.167143,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.2196,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.27529,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,19,A1-B3-C1-D1,force_fp32,16,high_precision,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,570.733866,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.034082,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.42575,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.65514,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,20,A1-B3-C1-D2,force_fp32,16,high_precision,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,571.141328,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.014082,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.41705,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.46893,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,21,A1-B3-C1-D3,force_fp32,16,high_precision,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,570.739281,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.033816,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.5819,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.64861,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,22,A1-B3-C2-D1,force_fp32,16,high_performance,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,571.298234,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.006388,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.4217,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.54502,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,23,A1-B3-C2-D2,force_fp32,16,high_performance,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,571.019864,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.020041,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.5358,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.64645,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,24,A1-B3-C2-D3,force_fp32,16,high_performance,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,571.138433,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.014224,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.4317,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.53607,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,25,A1-B3-C3-D1,force_fp32,16,high_performance_for_all,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,571.219566,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.010245,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.47785,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.54423,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,26,A1-B3-C3-D2,force_fp32,16,high_performance_for_all,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,571.3149,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.005571,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.3752,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.50052,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,27,A1-B3-C3-D3,force_fp32,16,high_performance_for_all,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,570.972874,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,28.022347,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.4253,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.55459,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,28,A2-B1-C1-D1,allow_fp32_to_fp16,1,high_precision,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,806.159705,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.240449,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.19795,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,3.57959,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,29,A2-B1-C1-D2,allow_fp32_to_fp16,1,high_precision,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,902.062204,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.108571,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.13655,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.21948,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,30,A2-B1-C1-D3,allow_fp32_to_fp16,1,high_precision,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,896.713009,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.115184,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.15275,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.19572,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,31,A2-B1-C2-D1,allow_fp32_to_fp16,1,high_performance,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,897.46869,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.114245,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.16455,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.30713,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,32,A2-B1-C2-D2,allow_fp32_to_fp16,1,high_performance,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,896.860987,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.115,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.16345,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.22878,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,33,A2-B1-C2-D3,allow_fp32_to_fp16,1,high_performance,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,900.884669,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.11002,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.13885,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.20989,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,34,A2-B1-C3-D1,allow_fp32_to_fp16,1,high_performance_for_all,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,894.846579,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.11751,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.1595,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.20907,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,35,A2-B1-C3-D2,allow_fp32_to_fp16,1,high_performance_for_all,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,903.025859,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.107388,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.14185,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.21639,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,36,A2-B1-C3-D3,allow_fp32_to_fp16,1,high_performance_for_all,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,885.131212,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,1.129776,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,1.18585,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,1.25943,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,46,A2-B3-C1-D1,allow_fp32_to_fp16,16,high_precision,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,578.571303,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.654327,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.01675,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.58914,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,47,A2-B3-C1-D2,allow_fp32_to_fp16,16,high_precision,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,580.942142,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.541469,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,27.94155,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.06065,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,48,A2-B3-C1-D3,allow_fp32_to_fp16,16,high_precision,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,577.815288,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.69051,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.0021,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,29.62106,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,49,A2-B3-C2-D1,allow_fp32_to_fp16,16,high_performance,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,580.478016,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.56349,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,27.92015,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,27.94991,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,50,A2-B3-C2-D2,allow_fp32_to_fp16,16,high_performance,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,579.769298,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.597184,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.0787,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.21151,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,51,A2-B3-C2-D3,allow_fp32_to_fp16,16,high_performance,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,581.11136,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.533449,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,27.93795,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.05984,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,52,A2-B3-C3-D1,allow_fp32_to_fp16,16,high_performance_for_all,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,579.796736,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.595878,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,28.10875,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.2262,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,53,A2-B3-C3-D2,allow_fp32_to_fp16,16,high_performance_for_all,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,580.311314,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.571408,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,27.93595,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.0591,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,54,A2-B3-C3-D3,allow_fp32_to_fp16,16,high_performance_for_all,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,579.706721,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,27.600163,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,27.95615,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,28.10294,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,55,A3-B1-C1-D1,force_fp16,1,high_precision,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1502.78993,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.665429,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.71335,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.75613,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,56,A3-B1-C1-D2,force_fp16,1,high_precision,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1439.482707,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.694694,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.7806,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.8285,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,57,A3-B1-C1-D3,force_fp16,1,high_precision,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1483.140401,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.674245,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.72475,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.77468,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,58,A3-B1-C2-D1,force_fp16,1,high_performance,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1492.900512,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.669837,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.71265,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.76276,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,59,A3-B1-C2-D2,force_fp16,1,high_performance,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1491.947215,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.670265,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.6985,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.75552,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,60,A3-B1-C2-D3,force_fp16,1,high_performance,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1492.947317,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.669816,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.69555,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.76678,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,61,A3-B1-C3-D1,force_fp16,1,high_performance_for_all,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1470.544984,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.68002,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.7313,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.89493,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,62,A3-B1-C3-D2,force_fp16,1,high_performance_for_all,l2_with_tiling,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1320.897523,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.757061,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.7704,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,2.58228,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,63,A3-B1-C3-D3,force_fp16,1,high_performance_for_all,l2_single_stream,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1506.811542,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,0.663653,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,0.7022,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,0.79222,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
caffe,73,A3-B3-C1-D1,force_fp16,16,high_precision,standard_l2,否,数值验证缺失或失败,27,,,,,0.999,"14,43,66",3,仅本组初始L9中可行配置；指标极差归一化；样本标准差与Pearson相关,本组全部可行配置；FPS越高越好，延迟越低越好,全空间回溯评分；不是预算搜索轨迹，未计算命中预算,C:\Users\25726\Desktop\论文\应用科学\实验数据\caffe\results.json,1099.218483,0.14826447336523202,581.078188,1120.156123,577.663308,1128.387476,,14.555796,0.17870356352159603,8.927327,17.209388,8.862204,17.311122,,14.73455,0.18548395336296122,9.11625,17.582,9.05795,17.65125,,17.0052,0.4875480097502107,9.14489,18.55114,9.10402,24.3419,
